x,y,lat__lat,lon__long,identifier__identifiant,station_id__id_station,period_value__valeur_periode,period_group__groupe_periode,province__province,date,temp_mean__temp_moyenne,temp_mean_units__temp_moyenne_unites,temp_max__temp_max,temp_max_units__temp_max_unites,temp_min__temp_min,temp_min_units__temp_min_unites,total_precip__precip_totale,total_precip_units__precip_totale_unites,rain__pluie,rain_units__pluie_unites,snow__neige,snow_units__neige_unites,pressure_sea_level__pression_niveau_mer,pressure_sea_level_units__pression_niveau_mer_unite,pressure_station__pression_station,pressure_station_units__pression_station_unites,wind_speed__vitesse_vent,wind_speed_units__vitesse_vent_unites
-101,50.4,50.4,-101,5010240.1998.03,5010240,Mar,Monthly,MB,1998-03,-9999.9,C,-9999.9,C,-9999.9,C,-9999.9,mm,-9999.9,mm,-9999.9,mm,,hPa,,hPa,,kph
-101,50.4,50.4,-101,5010240.1998.04,5010240,Apr,Monthly,MB,1998-04,-9999.9,C,-9999.9,C,-9999.9,C,-9999.9,mm,-9999.9,mm,-9999.9,mm,,hPa,,hPa,,kph
-101,50.4,50.4,-101,5010240.1998.05,5010240,May,Monthly,MB,1998-05,12.3,C,19.6,C,4.9,C,79.9,mm,79.9,mm,0,mm,,hPa,,hPa,,kph
-101,50.4,50.4,-101,5010240.1998.06,5010240,Jun,Monthly,MB,1998-06,14.7,C,20.2,C,9.2,C,251,mm,251,mm,0,mm,,hPa,,hPa,,kph
-101,50.4,50.4,-101,5010240.1998.07,5010240,Jul,Monthly,MB,1998-07,19.1,C,25.1,C,13,C,129.1,mm,129.1,mm,0,mm,,hPa,,hPa,,kph
-101,50.4,50.4,-101,5010240.1998.08,5010240,Aug,Monthly,MB,1998-08,19.9,C,27,C,12.7,C,78.4,mm,78.4,mm,0,mm,,hPa,,hPa,,kph
-101,50.4,50.4,-101,5010240.1998.09,5010240,Sep,Monthly,MB,1998-09,14.2,C,21.3,C,7,C,82.5,mm,82.5,mm,0,mm,,hPa,,hPa,,kph
-101,50.4,50.4,-101,5010240.1998.10,5010240,Oct,Monthly,MB,1998-10,-9999.9,C,-9999.9,C,-9999.9,C,-9999.9,mm,-9999.9,mm,-9999.9,mm,,hPa,,hPa,,kph
-101,50.4,50.4,-101,5010240.1998.11,5010240,Nov,Monthly,MB,1998-11,-9999.9,C,-9999.9,C,-9999.9,C,-9999.9,mm,-9999.9,mm,-9999.9,mm,,hPa,,hPa,,kph
-101,50.4,50.4,-101,5010240.1998.12,5010240,Dec,Monthly,MB,1998-12,-9999.9,C,-9999.9,C,-9999.9,C,-9999.9,mm,-9999.9,mm,-9999.9,mm,,hPa,,hPa,,kph
-101,50.4,50.4,-101,5010240.1999.01,5010240,Jan,Monthly,MB,1999-01,-9999.9,C,-9999.9,C,-9999.9,C,-9999.9,mm,-9999.9,mm,-9999.9,mm,,hPa,,hPa,,kph
-101,50.4,50.4,-101,5010240.1999.02,5010240,Feb,Monthly,MB,1999-02,-9999.9,C,-9999.9,C,-9999.9,C,-9999.9,mm,-9999.9,mm,-9999.9,mm,,hPa,,hPa,,kph
-101,50.4,50.4,-101,5010240.1999.03,5010240,Mar,Monthly,MB,1999-03,-9999.9,C,-9999.9,C,-9999.9,C,-9999.9,mm,-9999.9,mm,-9999.9,mm,,hPa,,hPa,,kph
-101,50.4,50.4,-101,5010240.1999.04,5010240,Apr,Monthly,MB,1999-04,-9999.9,C,-9999.9,C,-9999.9,C,-9999.9,mm,-9999.9,mm,-9999.9,mm,,hPa,,hPa,,kph
-101,50.4,50.4,-101,5010240.1999.05,5010240,May,Monthly,MB,1999-05,-9999.9,C,-9999.9,C,-9999.9,C,-9999.9,mm,-9999.9,mm,-9999.9,mm,,hPa,,hPa,,kph
-101,50.4,50.4,-101,5010240.1999.06,5010240,Jun,Monthly,MB,1999-06,-9999.9,C,-9999.9,C,-9999.9,C,-9999.9,mm,-9999.9,mm,-9999.9,mm,,hPa,,hPa,,kph
-101,50.4,50.4,-101,5010240.1999.07,5010240,Jul,Monthly,MB,1999-07,-9999.9,C,-9999.9,C,-9999.9,C,-9999.9,mm,-9999.9,mm,-9999.9,mm,,hPa,,hPa,,kph
-101,50.4,50.4,-101,5010240.1999.08,5010240,Aug,Monthly,MB,1999-08,-9999.9,C,-9999.9,C,-9999.9,C,-9999.9,mm,-9999.9,mm,-9999.9,mm,,hPa,,hPa,,kph
-101,50.4,50.4,-101,5010240.1999.09,5010240,Sep,Monthly,MB,1999-09,-9999.9,C,-9999.9,C,-9999.9,C,-9999.9,mm,-9999.9,mm,-9999.9,mm,,hPa,,hPa,,kph
-101,50.4,50.4,-101,5010240.1999.10,5010240,Oct,Monthly,MB,1999-10,-9999.9,C,-9999.9,C,-9999.9,C,-9999.9,mm,-9999.9,mm,-9999.9,mm,,hPa,,hPa,,kph
-101,50.4,50.4,-101,5010240.1999.11,5010240,Nov,Monthly,MB,1999-11,-9999.9,C,-9999.9,C,-9999.9,C,-9999.9,mm,-9999.9,mm,-9999.9,mm,,hPa,,hPa,,kph
-101,50.4,50.4,-101,5010240.1999.12,5010240,Dec,Monthly,MB,1999-12,-9999.9,C,-9999.9,C,-9999.9,C,3.7,mm,0,mm,3.7,mm,,hPa,,hPa,,kph
-101,50.4,50.4,-101,5010240.2000.01,5010240,Jan,Monthly,MB,2000-01,-15.5,C,-9.8,C,-21.1,C,62.7,mm,0,mm,62.7,mm,,hPa,,hPa,,kph
-101,50.4,50.4,-101,5010240.2000.02,5010240,Feb,Monthly,MB,2000-02,-8.7,C,-2.3,C,-15,C,5.4,mm,0.7,mm,4.7,mm,,hPa,,hPa,,kph
-101,50.4,50.4,-101,5010240.2000.03,5010240,Mar,Monthly,MB,2000-03,0.4,C,6.8,C,-6,C,23.9,mm,17.1,mm,6.9,mm,,hPa,,hPa,,kph
-101,50.4,50.4,-101,5010240.2000.04,5010240,Apr,Monthly,MB,2000-04,4.8,C,12,C,-2.6,C,21.8,mm,16.3,mm,5.5,mm,,hPa,,hPa,,kph
-101,50.4,50.4,-101,5010240.2000.05,5010240,May,Monthly,MB,2000-05,11,C,19,C,3.1,C,64.3,mm,59.4,mm,4.9,mm,,hPa,,hPa,,kph
-101,50.4,50.4,-101,5010240.2000.06,5010240,Jun,Monthly,MB,2000-06,12.8,C,20.1,C,5.5,C,89.5,mm,89.5,mm,0,mm,,hPa,,hPa,,kph
-101,50.4,50.4,-101,5010240.2000.07,5010240,Jul,Monthly,MB,2000-07,-9999.9,C,-9999.9,C,-9999.9,C,0,mm,0,mm,0,mm,,hPa,,hPa,,kph
-101,50.4,50.4,-101,5010240.2000.08,5010240,Aug,Monthly,MB,2000-08,-9999.9,C,-9999.9,C,-9999.9,C,0,mm,0,mm,0,mm,,hPa,,hPa,,kph
-101,50.4,50.4,-101,5010240.2000.09,5010240,Sep,Monthly,MB,2000-09,-9999.9,C,-9999.9,C,-9999.9,C,0,mm,0,mm,0,mm,,hPa,,hPa,,kph
-101,50.4,50.4,-101,5010240.2000.10,5010240,Oct,Monthly,MB,2000-10,-9999.9,C,-9999.9,C,-9999.9,C,-9999.9,mm,-9999.9,mm,-9999.9,mm,,hPa,,hPa,,kph
-101,50.4,50.4,-101,5010240.2000.11,5010240,Nov,Monthly,MB,2000-11,-9999.9,C,-9999.9,C,-9999.9,C,0,mm,0,mm,0,mm,,hPa,,hPa,,kph
-101,50.4,50.4,-101,5010240.2000.12,5010240,Dec,Monthly,MB,2000-12,-9999.9,C,-9999.9,C,-9999.9,C,-9999.9,mm,-9999.9,mm,-9999.9,mm,,hPa,,hPa,,kph
-101,50.4,50.4,-101,5010240.2001.01,5010240,Jan,Monthly,MB,2001-01,,C,,C,,C,-9999.9,mm,-9999.9,mm,-9999.9,mm,,hPa,,hPa,,kph
-101,50.4,50.4,-101,5010240.2001.02,5010240,Feb,Monthly,MB,2001-02,,C,,C,,C,-9999.9,mm,-9999.9,mm,-9999.9,mm,,hPa,,hPa,,kph
-101,50.4,50.4,-101,5010240.2001.03,5010240,Mar,Monthly,MB,2001-03,,C,,C,,C,-9999.9,mm,-9999.9,mm,-9999.9,mm,,hPa,,hPa,,kph
-101,50.4,50.4,-101,5010240.2001.04,5010240,Apr,Monthly,MB,2001-04,,C,,C,,C,-9999.9,mm,-9999.9,mm,-9999.9,mm,,hPa,,hPa,,kph
-101,50.4,50.4,-101,5010240.2001.05,5010240,May,Monthly,MB,2001-05,,C,,C,,C,-9999.9,mm,-9999.9,mm,-9999.9,mm,,hPa,,hPa,,kph
